-- Found ament_cmake: 1.3.14 (/opt/ros/humble/share/ament_cmake/cmake)
-- Override CMake install command with custom implementation using symlinks instead of copying resources
-- Found ament_lint_auto: 0.12.15 (/opt/ros/humble/share/ament_lint_auto/cmake)
-- Added test 'lint_cmake' to check CMake code style
-- Added test 'xmllint' to check XML markup files
-- Configuring done
-- Symlinking: /home/tharun/cognipilot/cranium/install/dream_world/share/dream_world/models/some_office/thumbnails/1.png
-- Symlinking: /home/tharun/cognipilot/cranium/install/dream_world/share/dream_world/models/some_office/thumbnails/2.png
-- Symlinking: /home/tharun/cognipilot/cranium/install/dream_world/share/dream_world/models/some_office/thumbnails/3.png
-- Symlinking: /home/tharun/cognipilot/cranium/install/dream_world/share/dream_world/models/some_office/thumbnails/4.png
-- Symlinking: /home/tharun/cognipilot/cranium/install/dream_world/share/dream_world/models/some_office/thumbnails/5.png
-- Symlinking: /home/tharun/cognipilot/cranium/install/dream_world/share/dream_world/worlds/Raceway_1.sdf
-- Symlinking: /home/tharun/cognipilot/cranium/install/dream_world/share/dream_world/worlds/Raceway_2.sdf
-- Symlinking: /home/tharun/cognipilot/cranium/install/dream_world/share/dream_world/worlds/Raceway_3.sdf
-- Symlinking: /home/tharun/cognipilot/cranium/install/dream_world/share/dream_world/environment/dream_world.dsv
-- Symlinking: /home/tharun/cognipilot/cranium/install/dream_world/share/ament_index/resource_index/package_run_dependencies/dream_world
-- Symlinking: /home/tharun/cognipilot/cranium/install/dream_world/share/ament_index/resource_index/parent_prefix_path/dream_world
-- Symlinking: /home/tharun/cognipilot/cranium/install/dream_world/share/dream_world/environment/ament_prefix_path.sh
-- Symlinking: /home/tharun/cognipilot/cranium/install/dream_world/share/dream_world/environment/ament_prefix_path.dsv
-- Symlinking: /home/tharun/cognipilot/cranium/install/dream_world/share/dream_world/environment/path.sh
-- Symlinking: /home/tharun/cognipilot/cranium/install/dream_world/share/dream_world/environment/path.dsv
-- Symlinking: /home/tharun/cognipilot/cranium/install/dream_world/share/dream_world/local_setup.bash
-- Symlinking: /home/tharun/cognipilot/cranium/install/dream_world/share/dream_world/local_setup.sh
-- Symlinking: /home/tharun/cognipilot/cranium/install/dream_world/share/dream_world/local_setup.zsh
-- Symlinking: /home/tharun/cognipilot/cranium/install/dream_world/share/dream_world/local_setup.dsv
-- Symlinking: /home/tharun/cognipilot/cranium/install/dream_world/share/dream_world/package.dsv
-- Symlinking: /home/tharun/cognipilot/cranium/install/dream_world/share/ament_index/resource_index/packages/dream_world
-- Symlinking: /home/tharun/cognipilot/cranium/install/dream_world/share/dream_world/cmake/dream_worldConfig.cmake
-- Symlinking: /home/tharun/cognipilot/cranium/install/dream_world/share/dream_world/cmake/dream_worldConfig-version.cmake
-- Symlinking: /home/tharun/cognipilot/cranium/install/dream_world/share/dream_world/package.xml
